order_id,created_at,currency_code,receipt_number,total_gross,total_tax,total_net,payment_method,paid_amount,customer_id
6196,2024-08-29 15:23:23,USD,RCPT006196,68.62452526848983,6.86,61.76,Bitcoin,68.62452526848983,3484
6197,2024-04-23 13:51:37,USD,RCPT006197,184.18455836719627,18.42,165.76,Bitcoin,184.18455836719627,1785
6198,2024-03-13 17:11:20,USD,RCPT006198,42.17917669309301,4.22,37.96,Credit Card,42.17917669309301,2554
6199,2024-08-05 15:49:01,USD,RCPT006199,77.02873730954974,7.7,69.33,Bitcoin,77.02873730954974,3772
6200,2024-08-27 07:58:18,USD,RCPT006200,177.51434703950832,17.75,159.76,Paypal,177.51434703950832,405
6201,2023-11-04 21:54:51,USD,RCPT006201,103.02517811035862,10.3,92.73,Paypal,103.02517811035862,2315
6202,2024-08-08 21:39:42,USD,RCPT006202,130.56041616683706,13.06,117.5,Paypal,130.56041616683706,144
6203,2024-04-14 05:48:25,USD,RCPT006203,156.37271278499557,15.64,140.73,Paypal,156.37271278499557,2447
6204,2024-08-09 03:35:34,USD,RCPT006204,82.70531632892104,8.27,74.44,Paypal,82.70531632892104,2129
6205,2023-12-20 08:08:00,USD,RCPT006205,165.06914657056532,16.51,148.56,Paypal,165.06914657056532,3214
6206,2023-11-07 15:26:30,USD,RCPT006206,26.67117654612298,2.67,24.0,Credit Card,26.67117654612298,3305
6207,2024-07-03 17:30:00,USD,RCPT006207,158.45696862300787,15.85,142.61,Bitcoin,158.45696862300787,707
6208,2024-02-20 14:16:07,USD,RCPT006208,123.93865509736686,12.39,111.55,Bitcoin,123.93865509736686,1073
6209,2024-03-25 06:55:46,USD,RCPT006209,80.90058737210367,8.09,72.81,Paypal,80.90058737210367,4417
6210,2023-11-03 18:00:26,USD,RCPT006210,84.08372974021897,8.41,75.67,Paypal,84.08372974021897,2690
6211,2023-11-02 13:16:18,USD,RCPT006211,199.14900447480963,19.91,179.24,Credit Card,199.14900447480963,5319
6212,2023-12-13 23:49:52,USD,RCPT006212,21.36297390876998,2.14,19.22,Paypal,21.36297390876998,2834
6213,2024-02-11 18:28:37,USD,RCPT006213,48.55108990330907,4.86,43.69,Bitcoin,48.55108990330907,931
6214,2024-02-25 06:27:02,USD,RCPT006214,150.25279611649356,15.03,135.22,Credit Card,150.25279611649356,4057
6215,2023-10-10 19:02:15,USD,RCPT006215,195.47376535888733,19.55,175.92,Paypal,195.47376535888733,2736
6216,2023-09-21 01:27:25,USD,RCPT006216,81.23231609898576,8.12,73.11,Credit Card,81.23231609898576,3522
6217,2024-02-10 20:23:17,USD,RCPT006217,103.45919160533943,10.35,93.11,Bitcoin,103.45919160533943,1318
6218,2024-08-13 21:22:55,USD,RCPT006218,168.6326107112875,16.86,151.77,Credit Card,168.6326107112875,1341
6219,2024-08-01 05:07:34,USD,RCPT006219,65.93468104352829,6.59,59.34,Paypal,65.93468104352829,3389
6220,2023-12-01 06:52:41,USD,RCPT006220,68.71331640716362,6.87,61.84,Credit Card,68.71331640716362,2567
6221,2023-11-18 21:18:52,USD,RCPT006221,137.36850518748327,13.74,123.63,Paypal,137.36850518748327,829
6222,2024-04-12 03:05:23,USD,RCPT006222,150.62432522894875,15.06,135.56,Credit Card,150.62432522894875,888
6223,2024-02-03 22:12:10,USD,RCPT006223,22.621549313717477,2.26,20.36,Paypal,22.621549313717477,376
6224,2024-02-20 15:22:19,USD,RCPT006224,142.11630821863267,14.21,127.91,Credit Card,142.11630821863267,2115
6225,2023-11-21 07:08:40,USD,RCPT006225,185.68673571247234,18.57,167.12,Bitcoin,185.68673571247234,1791
6226,2024-01-07 23:06:42,USD,RCPT006226,104.61347946831208,10.46,94.15,Credit Card,104.61347946831208,2565
6227,2023-09-26 21:47:31,USD,RCPT006227,51.41023641587711,5.14,46.27,Bitcoin,51.41023641587711,93
6228,2024-07-15 05:52:43,USD,RCPT006228,104.91104842218316,10.49,94.42,Paypal,104.91104842218316,1013
6229,2024-06-03 07:05:00,USD,RCPT006229,54.17489746226145,5.42,48.75,Paypal,54.17489746226145,3470
6230,2024-02-15 06:54:58,USD,RCPT006230,116.91462792131112,11.69,105.22,Bitcoin,116.91462792131112,2929
6231,2024-05-06 23:10:58,USD,RCPT006231,136.61947535106106,13.66,122.96,Paypal,136.61947535106106,2556
6232,2024-06-20 07:28:11,USD,RCPT006232,51.91209751296201,5.19,46.72,Paypal,51.91209751296201,9
6233,2024-02-24 13:52:37,USD,RCPT006233,75.91426872993294,7.59,68.32,Credit Card,75.91426872993294,3277
6234,2024-06-30 09:05:11,USD,RCPT006234,116.94113128900963,11.69,105.25,Paypal,116.94113128900963,2305
6235,2024-09-03 16:29:29,USD,RCPT006235,91.49856824253462,9.15,82.35,Credit Card,91.49856824253462,4688
6236,2024-04-21 10:22:15,USD,RCPT006236,192.13709450794448,19.21,172.93,Credit Card,192.13709450794448,1267
6237,2024-05-20 23:15:01,USD,RCPT006237,40.76427557943529,4.08,36.68,Paypal,40.76427557943529,4921
6238,2023-09-19 18:09:53,USD,RCPT006238,27.72954396495849,2.77,24.96,Bitcoin,27.72954396495849,2776
6239,2024-05-02 00:12:25,USD,RCPT006239,43.237803478418755,4.32,38.92,Paypal,43.237803478418755,3587
6240,2024-05-28 03:56:00,USD,RCPT006240,155.58920646404292,15.56,140.03,Bitcoin,155.58920646404292,3624
6241,2024-06-05 11:02:57,USD,RCPT006241,49.60635000629867,4.96,44.65,Paypal,49.60635000629867,2714
6242,2023-10-22 10:08:47,USD,RCPT006242,148.22531098103877,14.82,133.41,Credit Card,148.22531098103877,1484
6243,2023-12-06 16:55:29,USD,RCPT006243,57.81305033338588,5.78,52.03,Bitcoin,57.81305033338588,354
6244,2024-06-28 02:47:21,USD,RCPT006244,69.70592002263481,6.97,62.74,Paypal,69.70592002263481,4900
6245,2024-08-24 01:39:02,USD,RCPT006245,23.849277603122047,2.38,21.47,Credit Card,23.849277603122047,2735
6246,2023-11-08 23:12:31,USD,RCPT006246,147.9638109669035,14.8,133.16,Bitcoin,147.9638109669035,1316
6247,2024-02-27 02:31:15,USD,RCPT006247,169.20493558525686,16.92,152.28,Credit Card,169.20493558525686,3218
6248,2023-12-28 13:38:07,USD,RCPT006248,51.054129947199705,5.11,45.94,Credit Card,51.054129947199705,2009
6249,2024-04-07 14:10:08,USD,RCPT006249,82.8599939123066,8.29,74.57,Credit Card,82.8599939123066,2546
6250,2024-04-25 10:04:12,USD,RCPT006250,167.3059493898433,16.73,150.58,Paypal,167.3059493898433,3164
6251,2023-11-13 05:31:19,USD,RCPT006251,168.70720702120374,16.87,151.84,Bitcoin,168.70720702120374,760
6252,2024-05-09 10:30:39,USD,RCPT006252,128.5206371478266,12.85,115.67,Bitcoin,128.5206371478266,2096
6253,2024-03-16 02:05:32,USD,RCPT006253,117.99350476283314,11.8,106.19,Bitcoin,117.99350476283314,2579
6254,2024-07-09 10:37:23,USD,RCPT006254,177.3996802449522,17.74,159.66,Bitcoin,177.3996802449522,4920
6255,2024-07-16 13:24:45,USD,RCPT006255,49.33117579209163,4.93,44.4,Paypal,49.33117579209163,598
6256,2024-05-24 09:23:22,USD,RCPT006256,43.93748124246942,4.39,39.55,Paypal,43.93748124246942,106
6257,2023-10-19 01:49:35,USD,RCPT006257,176.36063097090226,17.64,158.72,Paypal,176.36063097090226,1170
6258,2023-10-10 08:46:20,USD,RCPT006258,198.16185830220138,19.82,178.34,Paypal,198.16185830220138,219
6259,2024-04-15 17:58:50,USD,RCPT006259,70.62062294471652,7.06,63.56,Credit Card,70.62062294471652,3438
6260,2024-01-03 09:36:39,USD,RCPT006260,194.23908923629182,19.42,174.82,Paypal,194.23908923629182,4256
6261,2024-01-18 01:34:48,USD,RCPT006261,194.2212019788497,19.42,174.8,Bitcoin,194.2212019788497,1859
6262,2024-07-09 23:30:08,USD,RCPT006262,41.66957824523524,4.17,37.5,Bitcoin,41.66957824523524,2841
6263,2024-06-23 10:51:32,USD,RCPT006263,104.22568021004916,10.42,93.81,Credit Card,104.22568021004916,2628
6264,2024-06-10 19:18:37,USD,RCPT006264,84.10586826376897,8.41,75.7,Paypal,84.10586826376897,1256
6265,2023-11-07 16:10:42,USD,RCPT006265,172.06424710206204,17.21,154.85,Paypal,172.06424710206204,1888
6266,2024-05-07 12:58:56,USD,RCPT006266,93.33013635289707,9.33,84.0,Paypal,93.33013635289707,390
6267,2024-08-25 10:11:18,USD,RCPT006267,161.735009643422,16.17,145.57,Paypal,161.735009643422,1503
6268,2024-01-22 19:57:19,USD,RCPT006268,199.7333820376139,19.97,179.76,Bitcoin,199.7333820376139,3653
6269,2024-06-11 11:07:23,USD,RCPT006269,113.08820141416136,11.31,101.78,Bitcoin,113.08820141416136,1803
6270,2024-08-20 15:28:52,USD,RCPT006270,127.5663790208126,12.76,114.81,Credit Card,127.5663790208126,5152
6271,2024-02-04 21:32:27,USD,RCPT006271,62.29174124283671,6.23,56.06,Paypal,62.29174124283671,3232
6272,2024-03-16 05:48:36,USD,RCPT006272,182.12073372218637,18.21,163.91,Bitcoin,182.12073372218637,120
6273,2024-03-04 17:58:21,USD,RCPT006273,24.751603896952375,2.48,22.27,Credit Card,24.751603896952375,3530
6274,2024-06-02 01:12:59,USD,RCPT006274,82.64439905957633,8.26,74.38,Bitcoin,82.64439905957633,515
6275,2024-02-05 03:16:51,USD,RCPT006275,104.53276393711494,10.45,94.08,Bitcoin,104.53276393711494,3614
6276,2023-12-14 12:23:11,USD,RCPT006276,48.37493267274253,4.84,43.53,Bitcoin,48.37493267274253,4677
6277,2024-02-29 02:16:57,USD,RCPT006277,111.69662558077147,11.17,100.53,Credit Card,111.69662558077147,3087
6278,2024-02-02 17:01:11,USD,RCPT006278,44.77607200930714,4.48,40.3,Paypal,44.77607200930714,5188
6279,2024-02-22 09:33:07,USD,RCPT006279,156.1739450078831,15.62,140.55,Credit Card,156.1739450078831,4015
6280,2024-02-15 14:28:35,USD,RCPT006280,140.64765569946363,14.06,126.59,Bitcoin,140.64765569946363,3751
6281,2024-01-08 22:35:05,USD,RCPT006281,166.85855188035487,16.69,150.17,Paypal,166.85855188035487,3573
6282,2024-06-09 12:01:28,USD,RCPT006282,192.79842847692288,19.28,173.52,Paypal,192.79842847692288,5002
6283,2024-02-15 08:21:25,USD,RCPT006283,42.232183704407745,4.22,38.01,Credit Card,42.232183704407745,663
6284,2024-05-09 19:14:53,USD,RCPT006284,45.55856348027047,4.56,41.0,Paypal,45.55856348027047,2519
6285,2023-10-26 23:14:23,USD,RCPT006285,60.61829670273681,6.06,54.56,Paypal,60.61829670273681,1355
6286,2023-12-08 05:01:15,USD,RCPT006286,102.1120548333019,10.21,91.9,Bitcoin,102.1120548333019,1642
6287,2024-08-25 03:35:42,USD,RCPT006287,120.83190526328424,12.08,108.75,Paypal,120.83190526328424,2588
6288,2023-10-23 04:04:30,USD,RCPT006288,145.81149750000623,14.58,131.23,Bitcoin,145.81149750000623,1306
6289,2023-09-13 07:21:12,USD,RCPT006289,32.65371043244771,3.27,29.38,Paypal,32.65371043244771,1511
6290,2024-06-11 12:19:46,USD,RCPT006290,182.7322419360661,18.27,164.46,Paypal,182.7322419360661,3393
6291,2024-05-09 18:03:02,USD,RCPT006291,22.53811710941269,2.25,20.29,Credit Card,22.53811710941269,1962
6292,2023-09-24 11:09:11,USD,RCPT006292,125.1999221698155,12.52,112.68,Bitcoin,125.1999221698155,4129
6293,2023-11-27 13:24:33,USD,RCPT006293,116.49777206526424,11.65,104.85,Paypal,116.49777206526424,4822
6294,2023-12-16 01:45:41,USD,RCPT006294,165.65808350067658,16.57,149.09,Credit Card,165.65808350067658,3336
6295,2023-09-11 03:45:15,USD,RCPT006295,197.39748821965514,19.74,177.66,Credit Card,197.39748821965514,2039
6296,2023-12-18 23:39:53,USD,RCPT006296,123.91401017756762,12.39,111.52,Paypal,123.91401017756762,5316
6297,2024-02-22 16:42:15,USD,RCPT006297,63.011734318447246,6.3,56.71,Credit Card,63.011734318447246,3135
6298,2024-02-13 22:23:15,USD,RCPT006298,22.19278708789385,2.22,19.97,Credit Card,22.19278708789385,825
6299,2023-11-27 15:52:45,USD,RCPT006299,113.72681059392265,11.37,102.36,Bitcoin,113.72681059392265,4253
6300,2023-11-30 06:47:11,USD,RCPT006300,45.9854875582957,4.6,41.39,Bitcoin,45.9854875582957,66
6301,2024-04-24 10:17:38,USD,RCPT006301,122.64924169290838,12.26,110.39,Paypal,122.64924169290838,2086
6302,2023-10-03 22:53:14,USD,RCPT006302,141.7116658919927,14.17,127.54,Paypal,141.7116658919927,1917
6303,2024-07-15 01:42:10,USD,RCPT006303,104.20039710320913,10.42,93.78,Bitcoin,104.20039710320913,4573
6304,2023-10-28 21:43:06,USD,RCPT006304,105.70895271434607,10.57,95.14,Bitcoin,105.70895271434607,1914
6305,2024-01-30 22:20:18,USD,RCPT006305,63.188603365098786,6.32,56.87,Bitcoin,63.188603365098786,5040
6306,2024-08-07 00:00:56,USD,RCPT006306,83.42132245688808,8.34,75.08,Bitcoin,83.42132245688808,3288
6307,2024-04-11 13:52:04,USD,RCPT006307,50.94770540644622,5.09,45.86,Paypal,50.94770540644622,467
6308,2023-11-08 20:16:18,USD,RCPT006308,23.391534081695184,2.34,21.05,Bitcoin,23.391534081695184,1192
6309,2023-11-26 21:02:21,USD,RCPT006309,140.9879150995333,14.1,126.89,Paypal,140.9879150995333,1947
6310,2024-03-24 00:34:46,USD,RCPT006310,67.85133785062669,6.79,61.06,Bitcoin,67.85133785062669,1631
6311,2024-04-04 09:34:57,USD,RCPT006311,175.31123614249137,17.53,157.78,Bitcoin,175.31123614249137,1619
6312,2023-12-26 06:17:19,USD,RCPT006312,68.4631294388183,6.85,61.61,Paypal,68.4631294388183,2733
6313,2024-08-27 23:34:26,USD,RCPT006313,168.67870945544837,16.87,151.81,Bitcoin,168.67870945544837,5052
6314,2023-09-17 15:29:12,USD,RCPT006314,35.942565878468486,3.59,32.35,Bitcoin,35.942565878468486,4031
6315,2024-01-24 16:15:27,USD,RCPT006315,110.01056759753531,11.0,99.01,Bitcoin,110.01056759753531,1953
6316,2023-11-26 03:20:21,USD,RCPT006316,101.57064143850417,10.16,91.41,Bitcoin,101.57064143850417,4008
6317,2024-08-04 09:09:53,USD,RCPT006317,98.67534083447829,9.87,88.81,Paypal,98.67534083447829,942
6318,2024-05-24 05:34:20,USD,RCPT006318,81.81371749866327,8.18,73.63,Paypal,81.81371749866327,2705
6319,2024-06-22 16:24:05,USD,RCPT006319,180.19027982305246,18.02,162.17,Credit Card,180.19027982305246,2594
6320,2024-05-01 02:47:33,USD,RCPT006320,64.75799975344236,6.48,58.28,Paypal,64.75799975344236,4989
6321,2024-01-11 16:38:07,USD,RCPT006321,120.63155439176725,12.06,108.57,Paypal,120.63155439176725,5205
6322,2023-10-13 16:33:35,USD,RCPT006322,95.30621119817116,9.53,85.78,Paypal,95.30621119817116,824
6323,2024-04-25 01:09:44,USD,RCPT006323,177.7730293456099,17.78,159.99,Paypal,177.7730293456099,2689
6324,2024-06-02 07:19:02,USD,RCPT006324,89.73344538475148,8.97,80.76,Credit Card,89.73344538475148,408
6325,2024-07-24 14:05:46,USD,RCPT006325,46.854612558819,4.69,42.16,Credit Card,46.854612558819,5276
6326,2024-01-21 20:52:26,USD,RCPT006326,137.08281853204005,13.71,123.37,Credit Card,137.08281853204005,1170
6327,2024-05-04 15:47:49,USD,RCPT006327,110.10373749977673,11.01,99.09,Paypal,110.10373749977673,4196
6328,2024-04-13 14:44:17,USD,RCPT006328,137.12589433965923,13.71,123.42,Paypal,137.12589433965923,2921
6329,2024-07-22 00:27:40,USD,RCPT006329,90.54796440005134,9.05,81.5,Bitcoin,90.54796440005134,332
6330,2023-10-25 10:47:01,USD,RCPT006330,198.66277894489545,19.87,178.79,Credit Card,198.66277894489545,2743
6331,2024-08-12 07:55:57,USD,RCPT006331,37.733508822858695,3.77,33.96,Paypal,37.733508822858695,3535
6332,2023-10-09 14:55:28,USD,RCPT006332,99.80419872758961,9.98,89.82,Credit Card,99.80419872758961,910
6333,2024-01-21 16:13:39,USD,RCPT006333,40.82316485985088,4.08,36.74,Credit Card,40.82316485985088,3637
6334,2024-02-04 19:46:07,USD,RCPT006334,74.98928757531937,7.5,67.49,Credit Card,74.98928757531937,956
6335,2024-01-20 03:02:04,USD,RCPT006335,112.9791365596714,11.3,101.68,Paypal,112.9791365596714,2787
6336,2024-06-07 17:03:15,USD,RCPT006336,171.87692817010242,17.19,154.69,Paypal,171.87692817010242,4583
6337,2024-04-15 01:46:44,USD,RCPT006337,102.67027739366269,10.27,92.4,Bitcoin,102.67027739366269,2598
6338,2023-12-15 16:59:58,USD,RCPT006338,113.50691672118309,11.35,102.16,Bitcoin,113.50691672118309,747
6339,2023-12-02 17:12:37,USD,RCPT006339,57.7534703592966,5.78,51.97,Paypal,57.7534703592966,1382
6340,2023-10-24 22:54:10,USD,RCPT006340,136.7096322774421,13.67,123.04,Credit Card,136.7096322774421,901
6341,2024-06-01 17:47:25,USD,RCPT006341,50.01739564492361,5.0,45.02,Bitcoin,50.01739564492361,160
6342,2024-06-07 03:56:15,USD,RCPT006342,42.57788949306085,4.26,38.32,Credit Card,42.57788949306085,1575
6343,2023-09-14 10:04:12,USD,RCPT006343,121.16941441918601,12.12,109.05,Bitcoin,121.16941441918601,3273
6344,2024-08-03 12:58:09,USD,RCPT006344,147.67743908585027,14.77,132.91,Bitcoin,147.67743908585027,4016
6345,2023-11-25 04:36:22,USD,RCPT006345,163.88527994048877,16.39,147.5,Paypal,163.88527994048877,2164
6346,2024-06-17 15:27:29,USD,RCPT006346,122.38480116843921,12.24,110.14,Credit Card,122.38480116843921,4863
6347,2024-04-24 12:32:16,USD,RCPT006347,97.29476958517452,9.73,87.56,Paypal,97.29476958517452,732
6348,2023-11-11 17:01:44,USD,RCPT006348,31.242801671673654,3.12,28.12,Paypal,31.242801671673654,2781
6349,2024-01-17 00:10:08,USD,RCPT006349,110.81381018232828,11.08,99.73,Credit Card,110.81381018232828,4481
6350,2024-01-01 05:12:59,USD,RCPT006350,78.91170763020912,7.89,71.02,Paypal,78.91170763020912,2733
6351,2023-09-27 19:53:08,USD,RCPT006351,60.75714672287399,6.08,54.68,Credit Card,60.75714672287399,4288
6352,2023-12-23 10:52:54,USD,RCPT006352,106.96104546373333,10.7,96.26,Bitcoin,106.96104546373333,3964
6353,2024-04-13 02:41:29,USD,RCPT006353,63.136793987177704,6.31,56.83,Credit Card,63.136793987177704,3334
6354,2024-06-26 01:15:57,USD,RCPT006354,179.5130584783019,17.95,161.56,Bitcoin,179.5130584783019,2302
6355,2024-06-21 17:05:00,USD,RCPT006355,32.37992044399764,3.24,29.14,Credit Card,32.37992044399764,311
6356,2024-08-15 18:43:28,USD,RCPT006356,112.70596277550109,11.27,101.44,Bitcoin,112.70596277550109,2965
6357,2024-04-12 23:47:15,USD,RCPT006357,101.36541753332125,10.14,91.23,Bitcoin,101.36541753332125,3340
6358,2024-07-15 06:28:40,USD,RCPT006358,45.964522502936404,4.6,41.36,Credit Card,45.964522502936404,1538
6359,2024-08-17 18:31:15,USD,RCPT006359,80.44013415345367,8.04,72.4,Credit Card,80.44013415345367,5149
6360,2024-06-23 13:53:03,USD,RCPT006360,21.645921896776123,2.16,19.49,Bitcoin,21.645921896776123,2536
6361,2024-01-31 08:08:02,USD,RCPT006361,171.4459519950269,17.14,154.31,Paypal,171.4459519950269,146
6362,2024-08-06 11:16:43,USD,RCPT006362,54.33705858027942,5.43,48.91,Bitcoin,54.33705858027942,2448
6363,2024-03-23 14:32:31,USD,RCPT006363,27.979073232505453,2.8,25.18,Paypal,27.979073232505453,2103
6364,2024-06-22 08:50:06,USD,RCPT006364,46.92151252919713,4.69,42.23,Bitcoin,46.92151252919713,326
6365,2024-03-25 21:41:10,USD,RCPT006365,99.11355482979098,9.91,89.2,Credit Card,99.11355482979098,2022
6366,2023-10-03 11:32:47,USD,RCPT006366,183.67259372127316,18.37,165.3,Credit Card,183.67259372127316,2799
6367,2024-08-07 09:37:53,USD,RCPT006367,178.36133138894317,17.84,160.52,Bitcoin,178.36133138894317,294
6368,2024-02-04 23:37:53,USD,RCPT006368,177.76198566470433,17.78,159.98,Bitcoin,177.76198566470433,171
6369,2024-08-04 03:02:18,USD,RCPT006369,107.45908043624927,10.75,96.71,Credit Card,107.45908043624927,4074
6370,2023-12-31 01:21:07,USD,RCPT006370,158.46334579130308,15.85,142.61,Bitcoin,158.46334579130308,2050
6371,2024-07-20 18:08:58,USD,RCPT006371,20.54264270749484,2.05,18.49,Credit Card,20.54264270749484,5173
6372,2023-09-27 06:43:10,USD,RCPT006372,198.37969711249502,19.84,178.54,Credit Card,198.37969711249502,2111
6373,2024-05-21 10:56:34,USD,RCPT006373,189.36428872766132,18.94,170.42,Credit Card,189.36428872766132,641
6374,2024-07-26 12:02:19,USD,RCPT006374,185.34266875798292,18.53,166.81,Bitcoin,185.34266875798292,2025
6375,2024-04-18 15:51:42,USD,RCPT006375,26.194938959244027,2.62,23.57,Credit Card,26.194938959244027,4992
6376,2024-08-25 05:26:18,USD,RCPT006376,107.25463383433363,10.73,96.52,Bitcoin,107.25463383433363,1979
6377,2024-02-24 08:20:53,USD,RCPT006377,62.74086138413458,6.27,56.47,Bitcoin,62.74086138413458,460
6378,2023-11-01 20:15:28,USD,RCPT006378,161.26692528776465,16.13,145.14,Bitcoin,161.26692528776465,2851
6379,2023-10-26 17:08:49,USD,RCPT006379,32.219003697416625,3.22,29.0,Bitcoin,32.219003697416625,1207
6380,2023-10-15 08:20:41,USD,RCPT006380,33.15388435850776,3.32,29.83,Bitcoin,33.15388435850776,1841
6381,2024-01-24 03:08:35,USD,RCPT006381,80.60279086936761,8.06,72.54,Credit Card,80.60279086936761,4909
6382,2023-10-11 00:59:45,USD,RCPT006382,111.90830253672924,11.19,100.72,Bitcoin,111.90830253672924,3390
6383,2024-02-08 19:41:16,USD,RCPT006383,184.60376695355615,18.46,166.14,Bitcoin,184.60376695355615,5179
6384,2024-08-31 07:39:35,USD,RCPT006384,59.76489377542596,5.98,53.78,Bitcoin,59.76489377542596,183
6385,2024-05-31 11:39:47,USD,RCPT006385,81.90763759877686,8.19,73.72,Credit Card,81.90763759877686,3684
6386,2024-05-01 17:41:25,USD,RCPT006386,124.9895785450855,12.5,112.49,Paypal,124.9895785450855,4756
6387,2024-04-30 03:44:09,USD,RCPT006387,181.42409865992113,18.14,163.28,Paypal,181.42409865992113,1086
6388,2024-07-06 22:21:04,USD,RCPT006388,73.03457818343524,7.3,65.73,Credit Card,73.03457818343524,2936
6389,2024-06-03 05:13:49,USD,RCPT006389,115.27734210732449,11.53,103.75,Credit Card,115.27734210732449,924
6390,2024-08-02 04:02:42,USD,RCPT006390,84.08635470150844,8.41,75.68,Credit Card,84.08635470150844,4760
6391,2023-12-07 03:35:44,USD,RCPT006391,36.668431281038785,3.67,33.0,Bitcoin,36.668431281038785,2809
6392,2024-01-16 20:41:58,USD,RCPT006392,25.331224263974406,2.53,22.8,Paypal,25.331224263974406,4802
6393,2024-06-19 16:03:28,USD,RCPT006393,146.24738471979305,14.62,131.63,Bitcoin,146.24738471979305,2158
